<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
2024.08.16,16:03:00,147.682,147.757,147.666,147.741,85,0,5
2024.08.16,16:04:00,147.739,147.739,147.706,147.719,64,0,5
2024.08.16,16:05:00,147.713,147.756,147.709,147.723,73,0,5
2024.08.16,16:06:00,147.723,147.765,147.723,147.735,60,0,5
2024.08.16,16:07:00,147.735,147.744,147.713,147.713,54,0,5
2024.08.16,16:08:00,147.713,147.714,147.679,147.703,73,0,5
2024.08.16,16:09:00,147.703,147.763,147.699,147.749,61,0,5
2024.08.16,16:10:00,147.75,147.752,147.725,147.745,43,0,5
2024.08.16,16:11:00,147.747,147.789,147.742,147.768,55,0,5
2024.08.16,16:12:00,147.768,147.823,147.766,147.8,56,0,5
2024.08.16,16:13:00,147.8,147.805,147.783,147.787,50,0,5
2024.08.16,16:14:00,147.787,147.79,147.75,147.767,53,0,5
2024.08.16,16:15:00,147.766,147.818,147.762,147.78,69,0,5
2024.08.16,16:16:00,147.781,147.795,147.766,147.779,54,0,6
2024.08.16,16:17:00,147.776,147.813,147.776,147.8,69,0,6
2024.08.16,16:18:00,147.8,147.865,147.8,147.832,68,0,5
2024.08.16,16:19:00,147.831,147.858,147.822,147.831,73,0,5
2024.08.16,16:20:00,147.83,147.855,147.809,147.844,69,0,5
2024.08.16,16:21:00,147.844,147.849,147.818,147.838,62,0,5
2024.08.16,16:22:00,147.833,147.887,147.81,147.867,67,0,5
2024.08.16,16:23:00,147.864,147.876,147.834,147.849,63,0,5
2024.08.16,16:24:00,147.849,147.867,147.836,147.867,69,0,5
2024.08.16,16:25:00,147.862,147.887,147.844,147.848,78,0,6
2024.08.16,16:26:00,147.85,147.854,147.815,147.821,62,0,6
2024.08.16,16:27:00,147.812,147.815,147.759,147.788,70,0,5
2024.08.16,16:28:00,147.788,147.792,147.771,147.784,71,0,5
2024.08.16,16:29:00,147.783,147.797,147.768,147.795,63,0,5
2024.08.16,16:30:00,147.798,147.842,147.739,147.739,90,0,5
2024.08.16,16:31:00,147.731,147.797,147.724,147.775,91,0,5
2024.08.16,16:32:00,147.774,147.858,147.771,147.855,88,0,5
2024.08.16,16:33:00,147.851,147.876,147.842,147.846,81,0,5
2024.08.16,16:34:00,147.85,147.852,147.8,147.827,72,0,5
2024.08.16,16:35:00,147.826,147.879,147.811,147.876,80,0,5
2024.08.16,16:36:00,147.875,147.922,147.875,147.888,63,0,4
2024.08.16,16:37:00,147.889,147.889,147.834,147.865,80,0,5
2024.08.16,16:38:00,147.867,147.876,147.843,147.846,80,0,5
2024.08.16,16:39:00,147.848,147.884,147.847,147.854,62,0,5
2024.08.16,16:40:00,147.856,147.916,147.856,147.884,73,0,6
2024.08.16,16:41:00,147.887,147.91,147.863,147.88,84,0,5
2024.08.16,16:42:00,147.883,147.93,147.883,147.901,79,0,5
2024.08.16,16:43:00,147.903,147.903,147.872,147.888,72,0,5
2024.08.16,16:44:00,147.885,147.885,147.857,147.884,87,0,5
2024.08.16,16:45:00,147.887,147.896,147.853,147.854,70,0,5
2024.08.16,16:46:00,147.854,147.888,147.835,147.872,79,0,5
2024.08.16,16:47:00,147.879,147.909,147.87,147.899,82,0,2
2024.08.16,16:48:00,147.898,147.905,147.856,147.876,81,0,5
2024.08.16,16:49:00,147.876,147.905,147.863,147.877,81,0,5
2024.08.16,16:50:00,147.877,147.913,147.872,147.896,83,0,5
2024.08.16,16:51:00,147.895,147.901,147.853,147.86,74,0,5
2024.08.16,16:52:00,147.863,147.879,147.855,147.863,76,0,5
2024.08.16,16:53:00,147.864,147.87,147.836,147.855,65,0,5
2024.08.16,16:54:00,147.855,147.855,147.823,147.841,78,0,5
2024.08.16,16:55:00,147.846,147.855,147.801,147.811,69,0,5
2024.08.16,16:56:00,147.81,147.831,147.8,147.815,38,0,5
2024.08.16,16:57:00,147.819,147.82,147.796,147.801,32,0,5
2024.08.16,16:58:00,147.8,147.814,147.795,147.81,30,0,5
2024.08.16,16:59:00,147.808,147.809,147.751,147.752,67,0,5
2024.08.16,17:00:00,147.738,148.036,147.738,147.999,92,0,2
2024.08.16,17:01:00,147.996,148.001,147.945,147.955,66,0,6
2024.08.16,17:02:00,147.95,148.021,147.949,148.018,60,0,5
2024.08.16,17:03:00,148.016,148.106,148.016,148.105,84,0,5
2024.08.16,17:04:00,148.104,148.126,148.083,148.089,80,0,5
2024.08.16,17:05:00,148.089,148.091,148.044,148.063,83,0,5
2024.08.16,17:06:00,148.065,148.112,148.056,148.069,90,0,5
2024.08.16,17:07:00,148.073,148.123,148.068,148.068,71,0,5
2024.08.16,17:08:00,148.071,148.073,148.006,148.006,74,0,5
2024.08.16,17:09:00,148.006,148.049,147.994,148.049,71,0,5
2024.08.16,17:10:00,148.048,148.091,148.033,148.085,75,0,5
2024.08.16,17:11:00,148.081,148.117,148.07,148.117,83,0,5
2024.08.16,17:12:00,148.113,148.141,148.113,148.137,63,0,5
2024.08.16,17:13:00,148.139,148.161,148.135,148.153,66,0,3
2024.08.16,17:14:00,148.152,148.157,148.123,148.152,78,0,5
2024.08.16,17:15:00,148.154,148.19,148.149,148.19,66,0,3
2024.08.16,17:16:00,148.189,148.22,148.179,148.19,77,0,5
2024.08.16,17:17:00,148.188,148.188,148.106,148.138,72,0,5
2024.08.16,17:18:00,148.138,148.164,148.124,148.147,69,0,5
2024.08.16,17:19:00,148.147,148.209,148.138,148.209,72,0,3
2024.08.16,17:20:00,148.209,148.214,148.138,148.158,69,0,5
2024.08.16,17:21:00,148.152,148.191,148.139,148.181,76,0,5
2024.08.16,17:22:00,148.183,148.198,148.143,148.167,71,0,2
2024.08.16,17:23:00,148.167,148.212,148.151,148.154,75,0,7
2024.08.16,17:24:00,148.151,148.169,148.146,148.162,70,0,7
2024.08.16,17:25:00,148.157,148.168,148.117,148.119,65,0,7
2024.08.16,17:26:00,148.119,148.207,148.11,148.207,65,0,6
2024.08.16,17:27:00,148.204,148.25,148.204,148.224,77,0,5
2024.08.16,17:28:00,148.223,148.248,148.2,148.203,64,0,6
2024.08.16,17:29:00,148.203,148.222,148.182,148.22,63,0,5
2024.08.16,17:30:00,148.221,148.24,148.201,148.205,78,0,5
2024.08.16,17:31:00,148.203,148.221,148.181,148.214,69,0,5
2024.08.16,17:32:00,148.215,148.223,148.168,148.186,72,0,5
2024.08.16,17:33:00,148.185,148.226,148.182,148.199,71,0,5
2024.08.16,17:34:00,148.207,148.236,148.2,148.223,62,0,5
2024.08.16,17:35:00,148.223,148.259,148.218,148.236,74,0,5
2024.08.16,17:36:00,148.226,148.249,148.215,148.237,55,0,5
2024.08.16,17:37:00,148.238,148.243,148.196,148.203,70,0,5
2024.08.16,17:38:00,148.202,148.206,148.191,148.205,46,0,5
2024.08.16,17:39:00,148.205,148.225,148.185,148.196,46,0,5
2024.08.16,17:40:00,148.195,148.195,148.122,148.125,84,0,5
2024.08.16,17:41:00,148.126,148.145,148.096,148.105,80,0,5
2024.08.16,17:42:00,148.101,148.114,148.089,148.093,71,0,5
2024.08.16,17:43:00,148.093,148.13,148.071,148.13,80,0,5
2024.08.16,17:44:00,148.13,148.13,148.057,148.068,68,0,5
2024.08.16,17:45:00,148.077,148.133,148.077,148.112,77,0,5
2024.08.16,17:46:00,148.113,148.128,148.082,148.095,72,0,5
2024.08.16,17:47:00,148.095,148.158,148.095,148.158,82,0,5
2024.08.16,17:48:00,148.158,148.171,148.09,148.094,77,0,5
2024.08.16,17:49:00,148.091,148.094,148.043,148.061,86,0,5
2024.08.16,17:50:00,148.063,148.063,148.016,148.016,75,0,5
2024.08.16,17:51:00,148.016,148.059,148.012,148.03,73,0,2
2024.08.16,17:52:00,148.029,148.05,148.012,148.046,80,0,3
2024.08.16,17:53:00,148.046,148.05,148.029,148.03,61,0,3
2024.08.16,17:54:00,148.03,148.045,148.01,148.028,82,0,3
2024.08.16,17:55:00,148.024,148.035,147.998,147.998,62,0,2
2024.08.16,17:56:00,147.999,148.024,147.999,148.023,67,0,5
2024.08.16,17:57:00,148.023,148.05,148.023,148.033,71,0,5
2024.08.16,17:58:00,148.024,148.028,147.982,147.983,57,0,5
2024.08.16,17:59:00,147.982,148.001,147.963,147.999,62,0,5
2024.08.16,18:00:00,148,148.022,147.976,147.976,68,0,5
2024.08.16,18:01:00,147.977,148.009,147.976,148.004,62,0,5
2024.08.16,18:02:00,147.995,148.062,147.994,148.062,64,0,5
2024.08.16,18:03:00,148.063,148.092,148.021,148.022,81,0,3
2024.08.16,18:04:00,148.025,148.043,148.022,148.033,69,0,2
2024.08.16,18:05:00,148.031,148.034,148.004,148.011,67,0,2
2024.08.16,18:06:00,148.013,148.046,148.013,148.042,61,0,7
2024.08.16,18:07:00,148.04,148.054,148.03,148.046,64,0,7
2024.08.16,18:08:00,148.047,148.079,148.042,148.075,62,0,7
2024.08.16,18:09:00,148.077,148.077,148.03,148.047,58,0,7
2024.08.16,18:10:00,148.048,148.062,148.037,148.04,58,0,7
2024.08.16,18:11:00,148.04,148.083,148.036,148.069,64,0,6
2024.08.16,18:12:00,148.071,148.078,148.059,148.069,53,0,6
2024.08.16,18:13:00,148.069,148.08,148.058,148.066,56,0,5
2024.08.16,18:14:00,148.063,148.078,148.055,148.074,61,0,5
2024.08.16,18:15:00,148.074,148.106,148.066,148.101,52,0,4
2024.08.16,18:16:00,148.099,148.117,148.078,148.093,67,0,2
2024.08.16,18:17:00,148.092,148.092,148.077,148.085,64,0,7
2024.08.16,18:18:00,148.083,148.114,148.083,148.104,51,0,6
2024.08.16,18:19:00,148.101,148.132,148.097,148.123,64,0,6
2024.08.16,18:20:00,148.122,148.124,148.098,148.103,68,0,6
2024.08.16,18:21:00,148.109,148.153,148.086,148.152,58,0,6
2024.08.16,18:22:00,148.152,148.156,148.136,148.143,50,0,6
2024.08.16,18:23:00,148.142,148.172,148.142,148.168,55,0,6
2024.08.16,18:24:00,148.167,148.168,148.153,148.163,67,0,6
2024.08.16,18:25:00,148.163,148.176,148.145,148.176,65,0,6
2024.08.16,18:26:00,148.178,148.183,148.164,148.178,62,0,6
2024.08.16,18:27:00,148.178,148.182,148.145,148.157,64,0,6
2024.08.16,18:28:00,148.157,148.188,148.137,148.188,50,0,6
2024.08.16,18:29:00,148.189,148.19,148.178,148.178,31,0,6
2024.08.16,18:30:00,148.18,148.201,148.177,148.198,48,0,6
2024.08.16,18:31:00,148.199,148.226,148.198,148.221,54,0,6
2024.08.16,18:32:00,148.219,148.23,148.2,148.22,47,0,6
2024.08.16,18:33:00,148.221,148.223,148.201,148.201,59,0,6
2024.08.16,18:34:00,148.2,148.216,148.198,148.198,60,0,6
2024.08.16,18:35:00,148.202,148.233,148.197,148.23,43,0,6
2024.08.16,18:36:00,148.223,148.242,148.223,148.24,59,0,6
2024.08.16,18:37:00,148.24,148.262,148.235,148.255,46,0,6
2024.08.16,18:38:00,148.252,148.252,148.242,148.243,42,0,6
2024.08.16,18:39:00,148.243,148.246,148.235,148.238,49,0,4
2024.08.16,18:40:00,148.241,148.247,148.236,148.24,43,0,6
2024.08.16,18:41:00,148.241,148.245,148.218,148.232,45,0,6
2024.08.16,18:42:00,148.232,148.236,148.225,148.23,47,0,6
2024.08.16,18:43:00,148.23,148.234,148.23,148.233,34,0,6
2024.08.16,18:44:00,148.233,148.233,148.209,148.219,51,0,6
2024.08.16,18:45:00,148.222,148.264,148.213,148.26,51,0,6
